Date,Open,High,Low,Close,Volume,Adj Close
24-Jan-17,231.860001,236.059998,230.839996,233.679993,4448200,230.772919
23-Jan-17,231.860001,233.75,230.75,232.669998,3136200,229.775497
20-Jan-17,231.619995,233.229996,230.539993,232.199997,5211800,229.31134
19-Jan-17,234.070007,234.75,230.619995,231.410004,4561800,228.531174
18-Jan-17,236,237.690002,231.520004,234.289993,7590500,231.375336
17-Jan-17,242.940002,243.059998,235.610001,235.740005,6264100,232.807297
13-Jan-17,245.429993,247.770004,242.910004,244.300003,4186100,241.260818
12-Jan-17,245.059998,245.470001,241.570007,243.839996,4022300,240.806549
11-Jan-17,242.770004,245.839996,242,245.759995,3532600,242.702667
10-Jan-17,240.869995,243.440002,239.050003,242.570007,3432900,239.552353
9-Jan-17,243.25,244.690002,241.470001,242.889999,3018600,239.868362
6-Jan-17,242.289993,246.199997,241.369995,244.899994,3591100,241.853333
5-Jan-17,242.720001,243.229996,236.779999,241.320007,3562600,238.317886
4-Jan-17,241.440002,243.320007,240.029999,243.130005,2728700,240.105377
3-Jan-17,242.699997,244.970001,237.970001,241.570007,4384200,238.564804
30-Dec-16,238.509995,240.5,237.399994,239.449997,2355500,236.471161
29-Dec-16,240.75,241.070007,236.639999,238.179993,2609500,235.216949
28-Dec-16,243.690002,244.5,240.440002,240.649994,3053000,237.656235
27-Dec-16,241.949997,242.589996,240.399994,241.559998,1998200,238.554916
23-Dec-16,239.539993,241.899994,238.910004,240.970001,2184200,237.97226
22-Dec-16,241.229996,242.860001,239.550003,240.119995,2636500,237.132828
21-Dec-16,242.240005,242.399994,240.080002,241.440002,3277800,238.436401
20-Dec-16,240.520004,243.649994,240.229996,243.089996,4487700,240.065872
19-Dec-16,238.339996,239.740005,236.259995,239.070007,3743300,236.095901
16-Dec-16,242.800003,243.190002,238.399994,238.899994,6815700,235.928009
15-Dec-16,242.490005,245.570007,241.619995,243,4829700,239.977005
14-Dec-16,235.669998,243.119995,235.369995,239.929993,6172400,236.945175
13-Dec-16,239,240.179993,235.509995,238.550003,4680500,235.582352
12-Dec-16,240.5,242.830002,236.369995,237.169998,5022000,234.219513
9-Dec-16,240.610001,242,238.880005,241.850006,5456000,238.841324
8-Dec-16,236.880005,242.419998,236,241.449997,7343700,238.446274
7-Dec-16,230.399994,236.089996,230.399994,235.559998,6595200,232.629547
6-Dec-16,230.179993,232.669998,227.899994,231.380005,5259300,228.501541
5-Dec-16,225.520004,229.199997,225.240005,228.550003,4599300,225.706772
2-Dec-16,226,226.25,221.220001,223.360001,5297400,220.581314
1-Dec-16,220.929993,227.160004,220.350006,226.630005,7606500,223.810638
30-Nov-16,215.199997,220.770004,214.970001,219.289993,6507900,216.561951
29-Nov-16,209.990005,212.919998,209.919998,211.75,2577600,209.115768
28-Nov-16,210,211.759995,209.600006,210.350006,3297400,207.091263
25-Nov-16,211.360001,212.75,211,211.380005,1974000,208.105316
23-Nov-16,211.5,213.410004,209.369995,212.309998,3717400,209.020905
22-Nov-16,211.360001,211.949997,209.889999,211.110001,2945700,207.839478
21-Nov-16,211.460007,211.690002,209.179993,211.080002,2860200,207.809967
18-Nov-16,209.869995,212.070007,209.720001,210.350006,4278200,207.091263
17-Nov-16,206.259995,209.690002,205.669998,209.630005,3572400,206.382416
16-Nov-16,207.350006,208.080002,204.830002,206.259995,5260200,203.064606
15-Nov-16,206.559998,211.199997,205.169998,211.190002,4893800,207.918243
14-Nov-16,204.149994,211.770004,204.149994,209.179993,8236100,205.939392
11-Nov-16,198.25,205,198.25,203.940002,6290200,200.780563
10-Nov-16,194.529999,204.669998,194,200.869995,11345400,197.758118
9-Nov-16,185,193.539993,183.449997,192.630005,7823800,189.645767
